oyuncu_adi,forma_no,takim,mevki,is_substitute,minutes_played,aksiyon_turu,x,y,basarili,basarili_pas,opta_points
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,81.33,36.49,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,35.01,25.96,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,103.11,40.49,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,55.45,7.8,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,98.93,44.51,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,84.46,53.53,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,88.74,54.35,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,65.09,34.4,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,66.5,51.62,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,61.83,36.28,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,84.86,57.71,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,63.85,34.93,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,70.2,44.16,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Pass,75.5,41.67,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Shot,97.39,38.14,True,0,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Shot,118.0,22.11,True,0,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Shot,112.68,31.69,True,0,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Shot,96.55,31.46,True,0,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Tackle,74.6,49.74,True,0,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Tackle,89.64,50.29,True,0,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Chance Created,94.0,29.94,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Chance Created,96.07,12.0,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Chance Created,95.25,28.77,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Chance Created,115.0,58.59,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Chance Created,88.59,12.62,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Chance Created,105.15,27.18,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Chance Created,87.0,44.9,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Chance Created,87.23,55.82,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Chance Created,104.59,58.21,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Chance Created,89.07,55.7,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Chance Created,90.33,18.03,True,1,10.0
Orkun Kökçü,10,Beşiktaş JK,MF,False,90,Foul Won,88.48,57.86,True,0,10.0
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,75.69,48.16,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,72.23,64.28,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,76.67,76.0,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,96.52,51.89,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,108.46,71.19,False,0,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,99.62,75.14,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,74.61,65.86,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,66.22,58.96,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,87.39,72.12,False,0,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,61.95,76.0,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,84.96,76.0,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,65.86,68.28,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,92.19,76.0,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,64.96,44.12,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,56.27,76.0,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,63.66,30.04,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,102.33,70.59,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,84.72,64.5,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,54.05,58.56,False,0,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,90.81,70.07,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,53.39,49.3,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,85.03,61.84,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,112.05,76.0,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Pass,62.0,72.35,True,1,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Shot,107.51,43.87,True,0,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Tackle,68.47,64.87,True,0,6.85
Václav Černý,18,Beşiktaş JK,MF,False,45,Chance Created,92.99,47.25,True,1,6.85
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,97.85,46.27,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,86.31,31.85,False,0,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,53.53,38.39,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,80.08,18.5,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,116.0,41.02,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,94.22,10.4,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,113.61,23.7,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,92.8,26.31,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,90.61,51.13,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,90.88,54.14,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,89.09,22.79,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,78.58,11.34,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,57.41,21.93,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,67.1,4.0,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,78.01,34.28,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,92.63,36.78,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,91.17,37.55,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,86.28,4.0,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,68.08,5.84,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,50.84,19.55,False,0,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,82.63,30.58,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,80.93,50.05,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,68.02,23.74,False,0,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,80.76,30.25,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,81.51,45.71,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,71.1,16.36,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,109.28,9.8,False,0,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,97.42,22.61,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,104.06,13.55,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,67.53,11.84,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,110.88,29.51,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,70.59,23.93,False,0,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,98.98,19.78,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,96.1,20.99,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,79.61,16.6,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,52.47,22.99,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,70.88,13.09,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,61.34,23.55,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,59.14,15.79,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,60.28,29.11,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,61.5,34.14,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,71.49,22.83,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,116.0,4.0,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,71.78,4.0,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,67.35,6.2,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,63.9,5.91,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,76.34,19.69,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,106.14,42.62,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,89.07,24.84,False,0,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,112.25,33.96,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Pass,94.38,37.06,False,0,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Shot,107.52,34.92,True,0,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Chance Created,83.64,37.5,True,1,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Foul Won,88.04,8.92,True,0,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Foul Won,63.11,5.0,True,0,6.94
Leandro Trossard,19,Beşiktaş JK,FW,False,72,Foul Won,110.0,23.31,True,0,6.94
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Pass,105.89,26.92,True,1,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Pass,112.42,36.25,True,1,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Pass,97.52,49.76,True,1,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Pass,114.07,16.19,True,1,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Pass,102.89,48.82,True,1,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Pass,104.49,41.44,True,1,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Pass,90.11,52.73,True,1,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Pass,102.2,23.08,True,1,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Pass,108.77,46.36,True,1,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Pass,101.28,45.16,True,1,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Pass,104.8,27.56,False,0,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Shot,98.06,46.85,True,0,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Shot,107.65,43.61,True,0,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Shot,114.79,28.26,True,0,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Shot,112.88,33.17,True,0,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Foul Won,110.0,20.56,True,0,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Foul Won,110.0,28.15,True,0,8.42
Hyeon-gyu Oh,9,Beşiktaş JK,FW,False,60,Foul Won,74.27,39.16,True,0,8.42
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,111.24,70.8,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,83.65,67.57,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,106.84,71.31,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,58.49,76.0,False,0,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,78.13,75.8,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,69.43,69.04,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,75.5,76.0,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,80.85,58.13,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,99.46,66.41,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,72.9,76.0,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,88.2,68.54,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,106.85,44.69,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,52.74,71.9,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,69.66,51.1,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,46.93,74.27,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,86.1,68.61,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,99.74,56.53,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,105.3,57.23,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,74.73,61.14,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,94.25,60.41,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,97.33,67.48,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,105.08,68.2,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,96.88,73.16,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,68.53,76.0,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,76.26,76.0,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,63.99,53.26,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,81.59,71.54,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Pass,70.51,54.51,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Shot,104.21,48.89,True,0,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Tackle,102.64,70.48,True,0,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Interception,98.8,58.51,True,0,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Chance Created,88.14,33.42,True,1,6.7
İlhan Fakılı,29,Beşiktaş JK,MF,True,45,Foul Won,58.38,56.58,True,0,6.7
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,50.48,16.25,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,67.42,30.68,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,86.44,38.94,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,82.86,24.91,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,88.53,40.15,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,98.05,58.25,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,54.1,45.66,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,53.22,49.66,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,63.84,42.19,False,0,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,64.29,46.66,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,48.95,76.0,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,58.91,63.37,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,37.77,47.41,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,67.66,76.0,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,86.12,56.36,False,0,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,75.08,49.26,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,88.27,35.02,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,78.51,58.89,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,58.35,51.01,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,59.48,54.25,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,107.82,28.66,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,75.63,47.6,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,55.8,70.83,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,46.38,76.0,False,0,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,65.06,53.34,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,52.69,76.0,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,91.52,10.2,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,73.66,34.08,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,47.33,22.57,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,28.58,48.24,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,77.6,53.4,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Pass,68.91,65.7,True,1,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Tackle,47.07,45.91,True,0,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Interception,69.0,46.51,True,0,6.8
Amir Hadžiahmetović,5,Beşiktaş JK,MF,True,30,Chance Created,111.1,68.0,True,1,6.8
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Pass,116.0,31.29,True,1,6.9
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Pass,86.87,34.0,True,1,6.9
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Pass,102.05,19.95,True,1,6.9
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Pass,101.76,44.46,True,1,6.9
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Pass,89.89,34.88,True,1,6.9
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Pass,98.15,10.52,True,1,6.9
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Pass,115.27,36.49,True,1,6.9
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Pass,66.26,42.86,True,1,6.9
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Shot,101.55,50.0,True,0,6.9
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Shot,98.97,42.71,True,0,6.9
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Chance Created,86.68,44.73,True,1,6.9
Dušan Vlahović,24,Beşiktaş JK,FW,True,30,Foul Won,110.0,62.23,True,0,6.9
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,76.9,25.15,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,104.82,4.0,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,89.36,36.59,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,89.15,32.28,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,93.99,11.4,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,97.61,29.48,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,66.62,34.48,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,87.14,8.3,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,92.82,7.92,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,116.0,12.39,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,98.41,17.43,False,0,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,91.46,18.69,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,104.46,15.56,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Pass,98.17,28.83,True,1,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Shot,111.69,37.34,True,0,6.6
Milot Rashica,7,Beşiktaş JK,FW,True,18,Chance Created,84.23,49.54,True,1,6.6
Kassoum Ouattara,11,Beşiktaş JK,DF,True,9,Pass,52.2,19.96,True,1,6.4
Kassoum Ouattara,11,Beşiktaş JK,DF,True,9,Pass,54.05,20.13,True,1,6.4
Kassoum Ouattara,11,Beşiktaş JK,DF,True,9,Pass,65.55,10.6,True,1,6.4
Kassoum Ouattara,11,Beşiktaş JK,DF,True,9,Pass,59.85,4.0,True,1,6.4
Kassoum Ouattara,11,Beşiktaş JK,DF,True,9,Pass,76.55,13.42,True,1,6.4
Kassoum Ouattara,11,Beşiktaş JK,DF,True,9,Pass,89.77,12.13,False,0,6.4
Kassoum Ouattara,11,Beşiktaş JK,DF,True,9,Pass,52.37,4.0,False,0,6.4
Kassoum Ouattara,11,Beşiktaş JK,DF,True,9,Pass,92.7,13.56,False,0,6.4
Kassoum Ouattara,11,Beşiktaş JK,DF,True,9,Pass,79.05,4.0,True,1,6.4
Kassoum Ouattara,11,Beşiktaş JK,DF,True,9,Pass,61.2,4.0,True,1,6.4
Kassoum Ouattara,11,Beşiktaş JK,DF,True,9,Tackle,65.65,22.5,True,0,6.4
Doğan Alemdar,80,Beşiktaş JK,GK,True,0,Pass,10.3,46.77,True,1,6.0
Doğan Alemdar,80,Beşiktaş JK,GK,True,0,Pass,7.02,22.34,True,1,6.0
Doğan Alemdar,80,Beşiktaş JK,GK,True,0,Pass,7.08,35.79,False,0,6.0
Emmanuel Agbadou,12,Beşiktaş JK,DF,True,0,Pass,65.4,37.34,True,1,6.0
Emmanuel Agbadou,12,Beşiktaş JK,DF,True,0,Pass,39.09,21.49,True,1,6.0
Emmanuel Agbadou,12,Beşiktaş JK,DF,True,0,Pass,55.08,34.17,True,1,6.0
Emmanuel Agbadou,12,Beşiktaş JK,DF,True,0,Pass,45.88,29.43,True,1,6.0
Emmanuel Agbadou,12,Beşiktaş JK,DF,True,0,Tackle,39.73,46.16,True,0,6.0
Emmanuel Agbadou,12,Beşiktaş JK,DF,True,0,Interception,35.82,27.87,True,0,6.0
Taylan Bulut,22,Beşiktaş JK,DF,True,0,Pass,49.58,76.0,True,1,6.0
Taylan Bulut,22,Beşiktaş JK,DF,True,0,Pass,43.77,58.46,True,1,6.0
Taylan Bulut,22,Beşiktaş JK,DF,True,0,Pass,70.85,70.8,True,1,6.0
Taylan Bulut,22,Beşiktaş JK,DF,True,0,Pass,82.71,66.47,True,1,6.0
Taylan Bulut,22,Beşiktaş JK,DF,True,0,Tackle,52.5,70.69,True,0,6.0
Yasin Özcan,58,Beşiktaş JK,DF,True,0,Pass,59.9,27.49,True,1,6.0
Yasin Özcan,58,Beşiktaş JK,DF,True,0,Pass,47.0,28.59,True,1,6.0
Yasin Özcan,58,Beşiktaş JK,DF,True,0,Pass,45.68,20.85,True,1,6.0
Yasin Özcan,58,Beşiktaş JK,DF,True,0,Pass,57.22,23.16,True,1,6.0
Yasin Özcan,58,Beşiktaş JK,DF,True,0,Tackle,58.99,16.4,True,0,6.0
Wilfred Ndidi,4,Beşiktaş JK,MF,True,0,Pass,58.13,40.27,True,1,6.0
Wilfred Ndidi,4,Beşiktaş JK,MF,True,0,Pass,58.67,41.04,False,0,6.0
Wilfred Ndidi,4,Beşiktaş JK,MF,True,0,Pass,56.88,42.47,True,1,6.0
Wilfred Ndidi,4,Beşiktaş JK,MF,True,0,Pass,49.15,30.84,True,1,6.0
Wilfred Ndidi,4,Beşiktaş JK,MF,True,0,Pass,47.24,22.14,True,1,6.0
Wilfred Ndidi,4,Beşiktaş JK,MF,True,0,Tackle,58.06,47.05,True,0,6.0
Wilfred Ndidi,4,Beşiktaş JK,MF,True,0,Interception,48.01,42.37,True,0,6.0
Kartal Kayra Yılmaz,8,Beşiktaş JK,MF,True,0,Pass,41.34,47.26,True,1,6.0
Kartal Kayra Yılmaz,8,Beşiktaş JK,MF,True,0,Pass,59.39,31.11,True,1,6.0
Kartal Kayra Yılmaz,8,Beşiktaş JK,MF,True,0,Pass,67.64,54.31,True,1,6.0
Kartal Kayra Yılmaz,8,Beşiktaş JK,MF,True,0,Pass,62.39,39.14,True,1,6.0
Kartal Kayra Yılmaz,8,Beşiktaş JK,MF,True,0,Pass,69.14,39.8,True,1,6.0
Kartal Kayra Yılmaz,8,Beşiktaş JK,MF,True,0,Tackle,56.07,50.12,True,0,6.0
Kartal Kayra Yılmaz,8,Beşiktaş JK,MF,True,0,Interception,55.16,33.36,True,0,6.0
Semih Kılıçsoy,90,Beşiktaş JK,FW,True,0,Pass,102.25,27.34,True,1,6.0
Semih Kılıçsoy,90,Beşiktaş JK,FW,True,0,Pass,88.42,51.8,True,1,6.0
Semih Kılıçsoy,90,Beşiktaş JK,FW,True,0,Pass,109.02,50.76,True,1,6.0
Semih Kılıçsoy,90,Beşiktaş JK,FW,True,0,Pass,74.21,47.82,True,1,6.0
Semih Kılıçsoy,90,Beşiktaş JK,FW,True,0,Shot,99.0,33.4,True,0,6.0
